name,skin_tone,gender,age,is_face
TRAIN10357.png,3,1,0,False
TRAIN1036.png,2,0,1,True
TRAIN10360.png,4,0,1,True
TRAIN10362.png,2,0,1,True
TRAIN10363.png,7,0,2,True
TRAIN10366.png,6,0,3,True
TRAIN10367.png,4,0,1,False
TRAIN10368.png,2,0,1,True
TRAIN10369.png,3,0,1,True
TRAIN10370.png,2,0,1,True
TRAIN10372.png,6,1,1,False
TRAIN10374.png,3,0,1,True
TRAIN10375.png,1,1,2,True
TRAIN10377.png,0,1,0,True
TRAIN1038.png,8,1,0,True
TRAIN10380.png,0,0,1,False
TRAIN10382.png,3,0,1,True
TRAIN10383.png,1,1,2,True
TRAIN10386.png,4,1,1,True
TRAIN10388.png,2,1,0,True
TRAIN10389.png,2,1,1,True
TRAIN10392.png,7,0,1,False
TRAIN10394.png,2,1,0,True
TRAIN10395.png,2,1,0,False
TRAIN10398.png,6,0,1,True
TRAIN10399.png,6,1,3,True
TRAIN1040.png,5,0,0,False
TRAIN10400.png,3,0,1,True
TRAIN10401.png,3,1,0,True
TRAIN10402.png,8,1,2,True
TRAIN10403.png,2,1,1,True
TRAIN10404.png,1,1,2,True
TRAIN10406.png,7,0,2,False
TRAIN10407.png,3,1,2,True
TRAIN10408.png,7,0,0,False
TRAIN10409.png,4,1,1,False
TRAIN10413.png,3,0,1,True
TRAIN10414.png,2,0,1,False
TRAIN10421.png,0,0,1,False
TRAIN10422.png,3,0,1,True
TRAIN10424.png,2,0,1,True
TRAIN10426.png,2,0,3,False
TRAIN10429.png,3,1,2,False
TRAIN10431.png,3,1,0,True
TRAIN10432.png,3,0,1,True
TRAIN10433.png,7,0,3,False
TRAIN10434.png,0,0,1,True
TRAIN10435.png,4,0,2,False
TRAIN10436.png,2,0,2,True
TRAIN10437.png,3,0,1,True
TRAIN10438.png,4,0,2,True
TRAIN10439.png,4,0,2,True
TRAIN1044.png,4,1,0,True
TRAIN10441.png,3,0,1,True
TRAIN10442.png,3,0,2,True
TRAIN10443.png,0,0,1,False
TRAIN10445.png,6,0,0,False
TRAIN10447.png,2,1,1,True
TRAIN1045.png,3,0,2,False
TRAIN10450.png,5,1,2,True
TRAIN10451.png,7,0,1,True
TRAIN10452.png,3,1,0,True
TRAIN10453.png,3,0,2,False
TRAIN10456.png,8,1,1,False
TRAIN10457.png,2,0,1,False
TRAIN10458.png,6,1,0,True
TRAIN10460.png,6,0,2,True
TRAIN10461.png,3,0,2,True
TRAIN10462.png,1,0,2,True
TRAIN10463.png,1,0,1,True
TRAIN10464.png,7,0,1,True
TRAIN10467.png,2,0,2,True
TRAIN10469.png,1,0,1,True
TRAIN10470.png,5,1,2,False
TRAIN10472.png,4,0,1,True
TRAIN10473.png,7,1,1,True
TRAIN10475.png,1,1,1,True
TRAIN10477.png,2,0,2,True
TRAIN10478.png,5,0,2,False
TRAIN10479.png,1,0,1,True
TRAIN1048.png,4,0,3,False
TRAIN10483.png,2,0,1,True
TRAIN10484.png,7,1,1,True
TRAIN10485.png,0,1,0,True
TRAIN10486.png,4,1,0,False
TRAIN10488.png,1,0,1,False
TRAIN10489.png,1,0,1,True
TRAIN1049.png,8,1,1,True
TRAIN10491.png,8,1,1,False
TRAIN10492.png,6,0,1,False
TRAIN10496.png,6,0,2,False
TRAIN10498.png,5,1,1,True
TRAIN10499.png,3,1,1,True
TRAIN10500.png,9,0,0,True
TRAIN10501.png,9,0,0,True
TRAIN10502.png,5,1,0,True
TRAIN10503.png,4,0,0,True
TRAIN10504.png,5,1,1,False
TRAIN10506.png,2,0,1,True
TRAIN1051.png,3,1,0,True
TRAIN10510.png,4,0,1,True
TRAIN10511.png,2,0,2,True
TRAIN10513.png,6,0,1,True
TRAIN10515.png,2,0,1,True
TRAIN10516.png,2,1,1,False
TRAIN10518.png,1,0,1,False
TRAIN1052.png,0,0,0,True
TRAIN10520.png,3,0,1,True
TRAIN10521.png,2,0,1,True
TRAIN10522.png,0,1,2,False
TRAIN10524.png,4,0,1,False
TRAIN10528.png,2,0,2,True
TRAIN10530.png,2,0,2,True
TRAIN10534.png,5,1,0,True
TRAIN10535.png,3,1,3,False
TRAIN10537.png,8,0,1,True
TRAIN10538.png,6,1,2,True
TRAIN10540.png,9,1,1,True
TRAIN10541.png,1,0,1,False
TRAIN10542.png,0,0,2,True
TRAIN10544.png,2,0,1,True
TRAIN10545.png,3,0,0,True
TRAIN10547.png,1,0,0,False
TRAIN10548.png,4,1,2,True
TRAIN10549.png,4,1,2,False
TRAIN1055.png,3,0,0,True
TRAIN10554.png,3,1,1,False
TRAIN10555.png,2,0,1,False
TRAIN10558.png,1,0,2,False
TRAIN10559.png,2,1,0,False
TRAIN10560.png,4,1,0,True
TRAIN10562.png,4,1,0,True
TRAIN10564.png,7,0,0,True
TRAIN10566.png,5,1,2,True
TRAIN10567.png,3,0,2,True
TRAIN10569.png,1,0,1,True
TRAIN10571.png,2,1,1,True
TRAIN10572.png,2,1,2,True
TRAIN10576.png,2,0,0,True
TRAIN10578.png,1,1,1,False
TRAIN10579.png,0,0,1,True
TRAIN10580.png,3,1,2,True
TRAIN10581.png,3,1,2,True
TRAIN10583.png,3,0,0,False
TRAIN10585.png,7,0,1,True
TRAIN10586.png,1,1,1,False
TRAIN10587.png,2,0,1,True
TRAIN10588.png,4,0,1,True
TRAIN10589.png,1,0,0,False
TRAIN1059.png,0,0,1,False
TRAIN10590.png,3,0,3,False
TRAIN10594.png,2,1,2,True
TRAIN10595.png,2,0,1,True
TRAIN10597.png,4,0,2,False
TRAIN10598.png,6,0,0,True
TRAIN10599.png,2,0,1,True
TRAIN10600.png,1,0,1,True
TRAIN10601.png,5,0,1,True
TRAIN10602.png,7,0,2,True
TRAIN10605.png,2,0,1,True
TRAIN10607.png,4,0,1,True
TRAIN10608.png,3,0,1,True
TRAIN10609.png,3,1,1,False
TRAIN10610.png,4,0,3,True
TRAIN10612.png,3,1,1,True
TRAIN10614.png,3,0,2,True
TRAIN10615.png,2,1,0,True
TRAIN10616.png,3,0,1,False
TRAIN10617.png,3,1,2,True
TRAIN10619.png,5,1,1,True
TRAIN1062.png,4,1,1,False
TRAIN10621.png,3,1,2,True
TRAIN10623.png,3,1,1,False
TRAIN10624.png,1,0,1,True
TRAIN10627.png,2,1,2,True
TRAIN10629.png,6,0,0,True
TRAIN10630.png,2,0,1,True
TRAIN10631.png,9,1,1,True
TRAIN10632.png,4,1,0,True
TRAIN10633.png,9,1,2,True
TRAIN10634.png,3,1,1,True
TRAIN10635.png,2,0,1,True
TRAIN10639.png,2,1,2,True
TRAIN10641.png,8,0,0,False
TRAIN10644.png,1,0,1,True
TRAIN10645.png,3,0,1,True
TRAIN10647.png,1,0,1,False
TRAIN10648.png,6,1,0,True
TRAIN10651.png,1,0,1,False
TRAIN10652.png,6,1,1,True
TRAIN10653.png,3,1,1,False
TRAIN10654.png,6,1,1,True
TRAIN10655.png,3,0,1,True
TRAIN10656.png,3,0,1,True
TRAIN10657.png,2,0,1,True
TRAIN10659.png,4,1,2,True
TRAIN10661.png,2,0,1,True
TRAIN10667.png,5,1,1,True
TRAIN10669.png,0,0,1,True
TRAIN1067.png,1,1,0,True
TRAIN10673.png,2,1,2,True
TRAIN10674.png,4,0,1,True
TRAIN10677.png,8,0,1,False
TRAIN10678.png,2,1,1,True
TRAIN10679.png,3,1,1,True
TRAIN10680.png,1,1,0,True
TRAIN10681.png,0,0,2,True
TRAIN10684.png,2,0,2,True
TRAIN10686.png,4,0,1,True
TRAIN10687.png,0,0,1,True
TRAIN1069.png,0,1,2,False
TRAIN10691.png,7,0,1,True
TRAIN10694.png,6,1,0,True
TRAIN10698.png,1,0,1,True
TRAIN10699.png,3,1,1,True
TRAIN1070.png,3,0,2,True
TRAIN10700.png,5,0,1,True
TRAIN10701.png,1,0,1,True
TRAIN10703.png,5,0,0,True
TRAIN10704.png,3,1,1,True
TRAIN10705.png,7,1,1,True
TRAIN10710.png,7,1,1,True
TRAIN10711.png,2,0,2,False
TRAIN10714.png,1,1,0,True
TRAIN10716.png,0,0,3,False
TRAIN10717.png,5,1,1,True
TRAIN10719.png,2,0,1,True
TRAIN10720.png,1,0,2,True
TRAIN10721.png,4,1,1,True
TRAIN10722.png,2,0,1,True
TRAIN10724.png,6,0,2,False
TRAIN10726.png,2,0,0,True
TRAIN10727.png,0,1,0,True
TRAIN10729.png,0,0,1,True
TRAIN1073.png,1,0,1,True
TRAIN10731.png,3,0,1,True
TRAIN10734.png,1,1,1,True
TRAIN10737.png,0,1,1,False
TRAIN10738.png,1,0,0,False
TRAIN1074.png,5,1,1,True
TRAIN10740.png,3,0,1,True
TRAIN10745.png,4,0,1,True
TRAIN10746.png,4,0,1,True
TRAIN10749.png,2,1,2,True
TRAIN1075.png,6,0,2,True
TRAIN10750.png,7,1,1,True
TRAIN10753.png,3,0,1,True
TRAIN10754.png,1,0,1,True
TRAIN10755.png,1,1,2,False
TRAIN10756.png,5,0,1,True
TRAIN10757.png,1,0,1,True
TRAIN10764.png,1,0,1,True
TRAIN10766.png,4,0,2,True
TRAIN10768.png,0,1,0,True
TRAIN10771.png,1,1,2,False
TRAIN10773.png,7,1,0,True
TRAIN10775.png,3,1,0,True
TRAIN10776.png,1,0,0,True
TRAIN10778.png,7,1,2,True
TRAIN10779.png,3,0,2,True
TRAIN10780.png,8,1,1,True
TRAIN10784.png,1,0,0,True
TRAIN10785.png,4,0,0,False
TRAIN10787.png,4,0,0,False
TRAIN10788.png,7,0,1,True
TRAIN10789.png,3,0,0,True
TRAIN1079.png,1,0,1,True
TRAIN10791.png,4,0,1,True
TRAIN10793.png,3,1,2,True
TRAIN10794.png,2,0,1,True
TRAIN10796.png,7,0,2,False
TRAIN10797.png,7,1,3,True
TRAIN10798.png,3,0,2,True
TRAIN10799.png,1,1,1,True
TRAIN1080.png,6,1,1,True
TRAIN10800.png,8,0,1,True
TRAIN10801.png,2,0,1,True
TRAIN10803.png,2,0,1,True
TRAIN10804.png,4,0,1,True
TRAIN10805.png,5,0,1,False
TRAIN10808.png,4,1,1,False
TRAIN10809.png,1,0,1,True
TRAIN1081.png,1,0,3,False
TRAIN10810.png,1,0,1,True
TRAIN10813.png,3,0,1,False
TRAIN10814.png,3,1,1,True
TRAIN10815.png,2,0,1,False
TRAIN10816.png,1,0,1,True
TRAIN10817.png,0,1,0,False
TRAIN10818.png,2,1,2,False
TRAIN10820.png,1,1,2,True
TRAIN10822.png,3,1,2,True
TRAIN10824.png,2,0,0,True
TRAIN10825.png,3,0,1,True
TRAIN10826.png,6,1,1,False
TRAIN10827.png,1,1,1,False
TRAIN10828.png,3,0,2,True
TRAIN1083.png,1,0,1,False
TRAIN10830.png,2,0,3,True
TRAIN10835.png,2,0,1,True
TRAIN10836.png,2,0,1,False
TRAIN10837.png,3,0,1,True
TRAIN10839.png,2,0,2,True
TRAIN10840.png,2,1,3,True
TRAIN10842.png,5,1,1,True
TRAIN10844.png,2,0,2,True
TRAIN10845.png,5,1,1,True
TRAIN10848.png,1,1,3,True
TRAIN10849.png,1,0,0,False
TRAIN1085.png,1,0,0,True
TRAIN10850.png,1,1,0,True
TRAIN10851.png,5,1,0,True
TRAIN10852.png,1,1,1,False
TRAIN10855.png,3,1,2,True
TRAIN10858.png,3,1,0,False
TRAIN10859.png,5,1,0,True
TRAIN1086.png,6,1,1,True
TRAIN10860.png,2,0,1,True
TRAIN10861.png,8,0,1,True
TRAIN10862.png,6,1,0,True
TRAIN10867.png,5,0,1,False
TRAIN10868.png,1,0,1,True
TRAIN10870.png,4,0,2,True
TRAIN10872.png,6,1,0,True
TRAIN10874.png,3,0,1,True
TRAIN10875.png,0,1,1,True
TRAIN10878.png,6,0,1,False
TRAIN10879.png,2,1,1,True
TRAIN1088.png,6,0,1,True
TRAIN10882.png,4,0,2,False
TRAIN10883.png,6,0,1,True
TRAIN10884.png,2,0,1,False
TRAIN10888.png,4,1,1,True
TRAIN10889.png,2,0,0,True
TRAIN1089.png,1,1,0,True
TRAIN10891.png,2,0,2,True
TRAIN10893.png,6,0,1,False
TRAIN10898.png,3,0,0,True
TRAIN10900.png,1,0,1,True
TRAIN10905.png,6,0,1,True
TRAIN10906.png,7,1,2,True
TRAIN10908.png,2,1,0,True
TRAIN10909.png,3,0,1,True
TRAIN10910.png,4,0,2,True
TRAIN10911.png,0,1,0,True
TRAIN10912.png,4,1,0,True
TRAIN10913.png,1,0,0,True
TRAIN10914.png,5,1,1,True
TRAIN10915.png,2,0,1,True
TRAIN10916.png,4,1,2,False
TRAIN10917.png,1,1,3,False
TRAIN10921.png,3,0,2,False
TRAIN10922.png,4,0,3,False
TRAIN10923.png,7,0,1,True
TRAIN10925.png,4,0,0,True
TRAIN10926.png,3,0,2,True
TRAIN10927.png,5,1,0,False
TRAIN10928.png,1,0,1,True
TRAIN1093.png,4,0,2,True
TRAIN10931.png,6,0,1,True
TRAIN10932.png,3,1,2,True
TRAIN10933.png,1,0,0,True
TRAIN10935.png,2,1,2,True
TRAIN10936.png,2,1,1,True
TRAIN10937.png,4,1,0,True
TRAIN1094.png,4,0,1,True
TRAIN10940.png,6,0,2,True
TRAIN10943.png,2,0,1,True
TRAIN10944.png,4,1,0,True
TRAIN10945.png,6,1,2,True
TRAIN10948.png,7,1,0,False
TRAIN10949.png,3,1,1,True
TRAIN1095.png,4,1,1,True
TRAIN10951.png,6,0,2,True
TRAIN10952.png,8,1,1,False
TRAIN10953.png,0,0,0,True
TRAIN10954.png,7,0,1,False
TRAIN10957.png,0,1,0,True
TRAIN10958.png,3,1,1,False
TRAIN1096.png,1,1,0,True
TRAIN10961.png,8,1,0,False
TRAIN10962.png,1,1,0,True
TRAIN10963.png,3,0,2,True
TRAIN10964.png,2,1,1,False
TRAIN10965.png,2,0,1,False
TRAIN10966.png,0,1,1,False
TRAIN10969.png,1,1,1,False
TRAIN1097.png,6,1,1,True
TRAIN10970.png,0,1,1,False
TRAIN10971.png,4,0,1,False
TRAIN10973.png,0,1,0,True
TRAIN10975.png,0,1,1,False
TRAIN10977.png,5,1,3,True
TRAIN10978.png,4,0,1,True
TRAIN10979.png,2,1,1,False
TRAIN1098.png,2,1,1,False
TRAIN10981.png,6,0,1,True
TRAIN10984.png,2,0,1,True
TRAIN10985.png,7,1,1,False
TRAIN10988.png,1,0,1,True
TRAIN1099.png,3,1,1,True
TRAIN10990.png,1,0,1,True
TRAIN10991.png,4,0,1,False
TRAIN10994.png,6,1,1,True
TRAIN10996.png,4,0,2,False
TRAIN10999.png,7,0,1,True
TRAIN1100.png,1,0,0,False
TRAIN11000.png,2,0,1,False
TRAIN11002.png,3,1,1,True
TRAIN11006.png,2,0,1,True
TRAIN11008.png,4,0,1,False
TRAIN11009.png,5,1,1,True
TRAIN1101.png,2,0,1,True
TRAIN11012.png,3,0,1,True
TRAIN11013.png,5,0,1,True
TRAIN11014.png,3,0,1,True
TRAIN11016.png,4,0,0,False
TRAIN11018.png,8,0,2,True
TRAIN1102.png,1,1,0,True
TRAIN11020.png,2,0,3,True
TRAIN11021.png,3,0,2,True
TRAIN11023.png,4,1,0,False
TRAIN11024.png,3,0,1,True
TRAIN11025.png,4,1,0,True
TRAIN11026.png,2,0,0,False
TRAIN11027.png,4,0,1,True
TRAIN11028.png,4,0,2,True
TRAIN11029.png,2,1,2,True
TRAIN11031.png,5,0,1,True
TRAIN11032.png,2,0,1,True
TRAIN11034.png,7,1,1,False
TRAIN11035.png,7,1,2,True
TRAIN11036.png,6,0,1,True
TRAIN11038.png,3,0,0,False
TRAIN11039.png,1,0,2,True
TRAIN1104.png,8,0,1,True
TRAIN11041.png,2,0,1,False
TRAIN11042.png,6,0,3,True
TRAIN11044.png,5,0,1,True
TRAIN11045.png,2,1,0,False
TRAIN1105.png,0,0,2,True
TRAIN11050.png,4,0,0,True
TRAIN11051.png,5,0,2,False
TRAIN11053.png,2,0,1,False
TRAIN11058.png,1,1,0,False
TRAIN11059.png,2,0,1,True
TRAIN1106.png,3,0,1,True
TRAIN11060.png,2,0,0,True
TRAIN11061.png,4,0,2,True
TRAIN11062.png,4,1,0,False
TRAIN11063.png,2,0,1,True
TRAIN11064.png,1,0,0,False
TRAIN11068.png,4,1,2,True
TRAIN11069.png,1,0,1,True
TRAIN11071.png,2,0,1,True
TRAIN11074.png,3,1,1,True
TRAIN11075.png,2,0,2,True
TRAIN11077.png,2,0,3,False
TRAIN11078.png,3,1,2,False
TRAIN1108.png,6,0,1,True
TRAIN11080.png,6,0,1,False
TRAIN11082.png,3,1,2,True
TRAIN11083.png,4,1,2,True
TRAIN11086.png,1,1,1,True
TRAIN11088.png,4,0,1,False
TRAIN1109.png,6,1,2,True
TRAIN11090.png,4,0,0,True
TRAIN11092.png,4,0,1,False
TRAIN11093.png,1,0,1,False
TRAIN11094.png,4,1,1,True
TRAIN11095.png,5,1,1,True
TRAIN11096.png,6,1,1,False
TRAIN11098.png,5,1,0,False
TRAIN11101.png,7,0,1,True
TRAIN11102.png,1,0,1,True
TRAIN11104.png,4,0,1,True
TRAIN11111.png,1,0,1,False
TRAIN11113.png,2,1,1,True
TRAIN11114.png,2,1,0,True
TRAIN11115.png,4,0,1,False
TRAIN11116.png,5,0,0,True
TRAIN11119.png,6,1,1,True
TRAIN11120.png,2,0,0,False
TRAIN11121.png,2,0,1,True
TRAIN11122.png,4,1,0,True
TRAIN11124.png,0,1,0,True
TRAIN11125.png,3,0,3,False
TRAIN11127.png,1,1,2,True
TRAIN11128.png,5,0,1,True
TRAIN11130.png,1,0,2,False
TRAIN11133.png,1,1,0,False
TRAIN11134.png,1,0,1,True
TRAIN11135.png,4,0,0,False
TRAIN11136.png,0,0,1,True
TRAIN11137.png,5,0,0,True
TRAIN1114.png,5,1,3,True
TRAIN11140.png,7,1,1,False
TRAIN11141.png,4,0,3,True
TRAIN11142.png,8,1,1,True
TRAIN11148.png,3,0,0,True
TRAIN11149.png,6,1,2,True
TRAIN1115.png,2,1,2,True
TRAIN11150.png,4,1,1,False
TRAIN11151.png,1,1,2,False
TRAIN11153.png,3,1,1,True
TRAIN11154.png,2,1,0,True
TRAIN11155.png,0,1,0,False
TRAIN11156.png,2,1,0,True
TRAIN11157.png,3,0,0,False
TRAIN11159.png,7,1,2,True
TRAIN1116.png,4,1,0,True
TRAIN11160.png,2,1,3,False
TRAIN11161.png,2,1,0,True
TRAIN11162.png,1,1,0,True
TRAIN11164.png,4,1,2,True
TRAIN11165.png,0,1,0,True
TRAIN11168.png,2,1,2,True
TRAIN1117.png,6,1,2,True
TRAIN11170.png,2,0,1,True
TRAIN11172.png,1,0,1,True
TRAIN11173.png,4,1,0,True
TRAIN11177.png,2,1,2,True
TRAIN11178.png,4,0,1,True
TRAIN11180.png,3,1,2,True
TRAIN11183.png,6,1,2,True
TRAIN11184.png,3,1,1,False
TRAIN11185.png,1,1,1,False
TRAIN11186.png,4,1,2,False
TRAIN11188.png,0,0,1,True
TRAIN1119.png,2,1,0,True
TRAIN11191.png,8,0,1,False
TRAIN11192.png,2,0,2,True
TRAIN11193.png,5,0,2,True
TRAIN11196.png,3,0,1,True
TRAIN11197.png,4,1,0,False
TRAIN11198.png,8,0,2,False
TRAIN11199.png,3,0,0,True
TRAIN1120.png,3,1,1,False
TRAIN11201.png,3,1,1,True
TRAIN11203.png,1,1,0,True
TRAIN11205.png,2,1,1,True
TRAIN11206.png,5,1,1,True
TRAIN11207.png,2,0,1,True
TRAIN11208.png,1,0,2,True
TRAIN11209.png,1,0,1,True
TRAIN11211.png,4,0,0,False
TRAIN11212.png,0,1,0,True
TRAIN11214.png,3,1,1,True
TRAIN11215.png,1,0,1,True
TRAIN11216.png,3,0,1,True
TRAIN11219.png,1,0,1,True
TRAIN1122.png,5,0,2,False
TRAIN11220.png,1,0,1,True
TRAIN11222.png,1,0,0,False
TRAIN11227.png,9,1,0,True
TRAIN11229.png,5,0,0,False
TRAIN11230.png,3,0,2,True
TRAIN11231.png,3,0,0,False
TRAIN11233.png,2,0,1,True
TRAIN11234.png,7,1,2,True
TRAIN11235.png,1,0,1,True
TRAIN11236.png,6,1,2,True
TRAIN11237.png,7,1,2,True
TRAIN11238.png,4,1,1,True
TRAIN11239.png,5,1,0,True
TRAIN1124.png,1,0,0,False
TRAIN11240.png,1,0,1,True
TRAIN11241.png,3,0,1,True
TRAIN11244.png,2,0,1,True
TRAIN11245.png,2,0,1,True
TRAIN11246.png,2,0,1,True
TRAIN11249.png,2,1,0,True
TRAIN1125.png,0,1,1,False
TRAIN11250.png,3,0,1,True
TRAIN11251.png,6,0,2,False
TRAIN11252.png,3,0,2,False
TRAIN11255.png,6,1,2,False
TRAIN11257.png,0,0,1,True
TRAIN11258.png,8,0,0,True
TRAIN11259.png,1,0,1,False
TRAIN1126.png,5,1,2,True
TRAIN11264.png,0,0,0,True
TRAIN11268.png,4,1,0,True
TRAIN11271.png,4,0,1,False
TRAIN11272.png,0,1,0,True
TRAIN11273.png,3,0,2,False
TRAIN1128.png,3,0,1,True
TRAIN11281.png,6,1,0,True
TRAIN11283.png,4,0,2,True
TRAIN11284.png,6,0,0,False
TRAIN11285.png,2,1,1,False
TRAIN11290.png,3,1,1,True
TRAIN11291.png,7,0,2,False
TRAIN11295.png,3,0,1,True
TRAIN11296.png,6,0,1,False
TRAIN11297.png,2,1,1,False
TRAIN1130.png,6,0,1,True
TRAIN11304.png,0,0,1,True
TRAIN11306.png,3,0,1,True
TRAIN11309.png,5,1,1,False
TRAIN1131.png,4,0,1,True
TRAIN11311.png,2,0,1,True
TRAIN11312.png,5,0,0,False
TRAIN11314.png,1,0,2,False
TRAIN11316.png,2,1,1,True
TRAIN11317.png,2,0,1,True
TRAIN11318.png,3,0,1,True
TRAIN11319.png,0,1,1,True
TRAIN1132.png,4,1,2,True
TRAIN11320.png,8,1,2,True
TRAIN11321.png,2,0,1,True
TRAIN11324.png,8,1,0,True
TRAIN11325.png,4,1,1,False
TRAIN11327.png,2,0,3,False
TRAIN11328.png,6,0,1,False
TRAIN11329.png,3,0,3,False
TRAIN1133.png,1,0,1,True
TRAIN11330.png,7,1,2,True
TRAIN11331.png,5,1,2,False
TRAIN11337.png,4,0,1,False
TRAIN11338.png,7,0,2,False
TRAIN1134.png,3,0,1,True
TRAIN11340.png,8,1,1,True
TRAIN11344.png,6,0,2,False
TRAIN11345.png,4,0,2,False
TRAIN11347.png,8,0,2,True
TRAIN11350.png,2,0,1,True
TRAIN11352.png,0,0,1,True
TRAIN11355.png,4,1,2,True
TRAIN11356.png,1,1,1,False
TRAIN11358.png,1,0,0,True
TRAIN11359.png,7,1,2,True
TRAIN1136.png,2,1,1,False
TRAIN11360.png,3,1,1,False
TRAIN11364.png,4,1,1,True
TRAIN11366.png,3,1,1,True
TRAIN11367.png,2,0,0,False
TRAIN11368.png,3,1,3,True
TRAIN11369.png,6,0,0,True
TRAIN1137.png,2,1,2,True
TRAIN11371.png,3,0,2,False
TRAIN11372.png,1,0,1,True
TRAIN11373.png,6,0,1,True
TRAIN11377.png,4,1,0,True
TRAIN1138.png,6,0,1,True
TRAIN11381.png,7,0,1,True
TRAIN11382.png,2,0,1,False
TRAIN11383.png,2,1,0,False
TRAIN11384.png,3,0,1,True
TRAIN11392.png,2,0,1,True
TRAIN11394.png,5,0,0,False
TRAIN11395.png,0,1,1,True
TRAIN11396.png,0,0,0,True
TRAIN11397.png,3,1,0,True
TRAIN11399.png,1,1,0,False
TRAIN1140.png,2,0,1,True
TRAIN11401.png,4,0,1,True
TRAIN11402.png,3,0,0,True
TRAIN11404.png,6,1,1,True
TRAIN11405.png,3,0,1,True
TRAIN11406.png,1,0,2,True
TRAIN11409.png,2,0,1,False
TRAIN11410.png,6,0,1,True
TRAIN11411.png,3,0,1,False
TRAIN11414.png,4,1,1,True
TRAIN11418.png,4,0,1,True
TRAIN11420.png,4,1,1,False
TRAIN11421.png,2,1,1,False
TRAIN11422.png,2,1,1,True
TRAIN11423.png,2,1,0,True
TRAIN11425.png,3,0,1,False
TRAIN11426.png,7,0,2,False
TRAIN11430.png,8,1,2,True
TRAIN11431.png,3,0,0,True
TRAIN11432.png,3,0,0,False
TRAIN11433.png,4,0,2,False
TRAIN11435.png,0,0,0,False
TRAIN11437.png,2,1,2,True
TRAIN11439.png,2,0,1,True
TRAIN1144.png,1,0,2,True
TRAIN11440.png,7,0,2,True
TRAIN11441.png,5,1,2,True
TRAIN11442.png,4,0,1,True
TRAIN11443.png,5,1,1,False
TRAIN11444.png,2,0,1,True
TRAIN11446.png,2,0,1,True
TRAIN11449.png,6,0,0,True
TRAIN11450.png,4,0,1,False
TRAIN11451.png,2,0,0,True
TRAIN11452.png,4,1,1,True
TRAIN11453.png,3,1,1,False
TRAIN11454.png,6,0,0,False
TRAIN11455.png,3,0,2,True
TRAIN11457.png,3,0,1,True
TRAIN11463.png,7,0,1,True
TRAIN11464.png,4,1,1,False
TRAIN11466.png,7,1,0,True
TRAIN11468.png,5,0,0,True
TRAIN11470.png,0,0,1,True
TRAIN11471.png,9,0,1,False
TRAIN11476.png,5,1,1,False
TRAIN11479.png,3,1,0,True
TRAIN1148.png,3,1,1,False
TRAIN11482.png,2,0,1,True
TRAIN11484.png,1,0,1,True
TRAIN11486.png,3,1,1,True
TRAIN11487.png,3,0,1,True
TRAIN11490.png,6,1,0,True
TRAIN11493.png,5,0,0,False
TRAIN11495.png,3,0,0,False
TRAIN11496.png,2,0,1,True
TRAIN11497.png,6,1,1,True
TRAIN11498.png,5,1,1,True
TRAIN11499.png,2,1,1,True
TRAIN11500.png,4,1,2,False
TRAIN11503.png,6,1,2,True
TRAIN11504.png,6,0,0,True
TRAIN11507.png,2,0,1,True
TRAIN11509.png,3,0,1,True
TRAIN1151.png,3,0,2,True
TRAIN11510.png,9,1,0,True
TRAIN11511.png,6,0,1,True
TRAIN11512.png,2,0,1,True
TRAIN11515.png,2,1,3,True
TRAIN11516.png,0,0,2,True
TRAIN11517.png,6,0,1,False
TRAIN11518.png,0,0,1,False
TRAIN11519.png,4,1,0,True
TRAIN1152.png,1,0,2,True
TRAIN11523.png,3,0,2,True
TRAIN11526.png,1,1,1,False
TRAIN11527.png,3,0,1,False
TRAIN11528.png,4,0,2,False
TRAIN11529.png,2,0,1,True
TRAIN11531.png,6,0,0,True
TRAIN11532.png,7,1,2,True
TRAIN11533.png,3,0,1,False
TRAIN11536.png,2,1,1,False
TRAIN11538.png,6,0,2,True
TRAIN11539.png,4,1,1,False
TRAIN1154.png,3,1,0,True
TRAIN11540.png,1,0,3,False
TRAIN11541.png,3,0,1,True
TRAIN11548.png,4,1,1,False
TRAIN11550.png,4,1,1,False
TRAIN11551.png,2,0,2,False
TRAIN11552.png,7,0,2,True
TRAIN11554.png,0,1,1,True
TRAIN11556.png,8,1,1,True
TRAIN11560.png,8,0,2,False
TRAIN11561.png,6,0,1,False
TRAIN11562.png,7,0,1,True
TRAIN11567.png,1,0,0,True
TRAIN11568.png,4,0,1,False
TRAIN11569.png,3,0,1,True
TRAIN11570.png,3,0,1,True
TRAIN11571.png,3,1,0,False
TRAIN11574.png,2,0,1,True
TRAIN11575.png,3,1,0,True
TRAIN11576.png,2,0,0,True
TRAIN11577.png,3,1,0,True
TRAIN11578.png,5,0,1,True
TRAIN11579.png,3,0,2,True
TRAIN11580.png,3,0,1,True
TRAIN11581.png,1,1,1,False
TRAIN11582.png,5,0,3,True
TRAIN11583.png,1,0,1,True
TRAIN11584.png,5,0,2,False
TRAIN11585.png,2,0,1,True
TRAIN11586.png,5,0,0,True
TRAIN1159.png,1,0,1,True
TRAIN11590.png,6,1,1,True
TRAIN11591.png,5,0,1,True
TRAIN11592.png,3,0,1,True
TRAIN11599.png,2,0,1,True
TRAIN11601.png,5,0,3,False
